Unix Timestamp	Date	Symbol	Open	High	Low	Close	Volume
1.61E+12	12/2/2020 17:09	BTCUSD	18903.07	18906.9	18903.07	18906.9	0.02844402
1.61E+12	12/2/2020 17:08	BTCUSD	18882.53	18903.12	18882.53	18903.07	0.44204165
1.61E+12	12/2/2020 17:07	BTCUSD	18865.72	18882.53	18865.72	18882.53	0.07375516
1.61E+12	12/2/2020 17:06	BTCUSD	18866.18	18875	18863.29	18865.72	0.657974896
1.61E+12	12/2/2020 17:05	BTCUSD	18853.61	18871.14	18851.82	18866.18	0.17986832
1.61E+12	12/2/2020 17:04	BTCUSD	18833.01	18876.96	18833.01	18853.61	0.89958492
1.61E+12	12/2/2020 17:03	BTCUSD	18831.62	18839.82	18831.62	18833.01	0.09445914
1.61E+12	12/2/2020 17:02	BTCUSD	18865.04	18865.04	18830.33	18831.62	1.51269731
1.61E+12	12/2/2020 17:01	BTCUSD	18862.11	18886.26	18859.96	18865.04	0.17798687
1.61E+12	12/2/2020 17:00	BTCUSD	18873.84	18873.84	18854.21	18862.11	0.05466935
1.61E+12	12/2/2020 16:59	BTCUSD	18886.5	18886.74	18858.12	18873.84	0.590044173
1.61E+12	12/2/2020 16:58	BTCUSD	18879.27	18892.63	18879.27	18886.5	0.08328452
1.61E+12	12/2/2020 16:57	BTCUSD	18884.68	18887.11	18870.01	18879.27	0.81191061
1.61E+12	12/2/2020 16:56	BTCUSD	18885.42	18887.63	18876.83	18884.68	0.06739297
1.61E+12	12/2/2020 16:55	BTCUSD	18860.01	18893.91	18860.01	18885.42	0.54316141
1.61E+12	12/2/2020 16:54	BTCUSD	18868.62	18873.02	18860	18860.01	1.47460288
1.61E+12	12/2/2020 16:53	BTCUSD	18870.18	18885.51	18868.62	18868.62	0.28482777
1.61E+12	12/2/2020 16:52	BTCUSD	18852.02	18870.18	18852.02	18870.18	0.07388113
1.61E+12	12/2/2020 16:51	BTCUSD	18836.75	18871.71	18836.75	18852.02	0.0649267
1.61E+12	12/2/2020 16:50	BTCUSD	18859.82	18865.34	18836.75	18836.75	0.201436948
1.61E+12	12/2/2020 16:49	BTCUSD	18849.42	18859.82	18842.78	18859.82	0.04347092
1.61E+12	12/2/2020 16:48	BTCUSD	18887.81	18887.81	18849.42	18849.42	1.358402107
1.61E+12	12/2/2020 16:47	BTCUSD	18859.71	18894.34	18850.68	18887.81	3.14825531
1.61E+12	12/2/2020 16:46	BTCUSD	18900.37	18905.79	18855.1	18859.71	0.57240639
1.61E+12	12/2/2020 16:45	BTCUSD	18920.95	18920.95	18900.37	18900.37	0.06983504
1.61E+12	12/2/2020 16:44	BTCUSD	18937.36	18937.36	18920.6	18920.95	0.25498432
1.61E+12	12/2/2020 16:43	BTCUSD	18924.78	18954.54	18924.78	18937.36	3.59026306
1.61E+12	12/2/2020 16:42	BTCUSD	18932.28	18932.28	18906.29	18924.78	0.0640837
1.61E+12	12/2/2020 16:41	BTCUSD	18947.48	18947.48	18910.47	18932.28	1.23775456
1.61E+12	12/2/2020 16:40	BTCUSD	18914.82	18958.77	18914.82	18947.48	4.166515961
1.61E+12	12/2/2020 16:39	BTCUSD	18950.63	18951.57	18914.82	18914.82	0.72630767
1.61E+12	12/2/2020 16:38	BTCUSD	18912.89	18950.63	18912.89	18950.63	0.23848772
1.61E+12	12/2/2020 16:37	BTCUSD	18927	18927	18897.53	18912.89	1.62133287
1.61E+12	12/2/2020 16:36	BTCUSD	18976.63	18976.63	18927	18927	2.21996154
1.61E+12	12/2/2020 16:35	BTCUSD	18960.37	18982.62	18960.37	18976.63	0.25832899
1.61E+12	12/2/2020 16:34	BTCUSD	18982.75	18982.75	18954.79	18960.37	0.03356236
1.61E+12	12/2/2020 16:33	BTCUSD	18978.06	18999.35	18978.06	18982.75	0.92827091
1.61E+12	12/2/2020 16:32	BTCUSD	18981.63	18992.23	18978.06	18978.06	0.04624437
1.61E+12	12/2/2020 16:31	BTCUSD	18997.43	18997.43	18963.39	18981.63	2.05064325
1.61E+12	12/2/2020 16:30	BTCUSD	18987.48	19007.2	18987.48	18997.43	0.06577984
1.61E+12	12/2/2020 16:29	BTCUSD	18986.6	19011.83	18971.24	18987.48	0.44259325
1.61E+12	12/2/2020 16:28	BTCUSD	18997.06	19004.1	18986.6	18986.6	0.17174087
1.61E+12	12/2/2020 16:27	BTCUSD	18969.26	19017	18969.26	18997.06	1.71503941
1.61E+12	12/2/2020 16:26	BTCUSD	18994.26	18994.26	18968.08	18969.26	0.29694084
1.61E+12	12/2/2020 16:25	BTCUSD	19022.92	19022.92	18994.26	18994.26	2.6118839
1.61E+12	12/2/2020 16:24	BTCUSD	19010.95	19022.92	19004.3	19022.92	1.12578374
1.61E+12	12/2/2020 16:23	BTCUSD	18989.75	19010.95	18984.78	19010.95	0.64603336
1.61E+12	12/2/2020 16:22	BTCUSD	18973.65	18995.18	18973.65	18989.75	1.24614265
1.61E+12	12/2/2020 16:21	BTCUSD	18984.53	18993.14	18962.45	18973.65	0.457976236
1.61E+12	12/2/2020 16:20	BTCUSD	18971.08	18992.87	18971.08	18984.53	0.3809129
1.61E+12	12/2/2020 16:19	BTCUSD	18993.15	18993.15	18969.16	18971.08	0.25344983
1.61E+12	12/2/2020 16:18	BTCUSD	18979.09	19001.63	18976.79	18993.15	0.52917289
1.61E+12	12/2/2020 16:17	BTCUSD	18987.2	18992.57	18979.09	18979.09	0.18319412
1.61E+12	12/2/2020 16:16	BTCUSD	18933.37	18987.2	18932.5	18987.2	0.89025046
1.61E+12	12/2/2020 16:15	BTCUSD	18917.72	18961.79	18917.72	18933.37	0.4615289
1.61E+12	12/2/2020 16:14	BTCUSD	18932	18948.96	18917.72	18917.72	0.278855
1.61E+12	12/2/2020 16:13	BTCUSD	18910.6	18950.84	18903.4	18932	3.33892362
1.61E+12	12/2/2020 16:12	BTCUSD	18875.26	18928.7	18875.26	18910.6	2.93097209
1.61E+12	12/2/2020 16:11	BTCUSD	18824.23	18897.09	18809.17	18875.26	0.4324891
1.61E+12	12/2/2020 16:10	BTCUSD	18824.64	18825.59	18798.92	18824.23	0.782780773
1.61E+12	12/2/2020 16:09	BTCUSD	18800	18829.15	18795.99	18824.64	4.07719152
1.61E+12	12/2/2020 16:08	BTCUSD	18840.57	18842.47	18800	18800	3.33013094
1.61E+12	12/2/2020 16:07	BTCUSD	18820.78	18854.01	18800	18840.57	4.38327967
1.61E+12	12/2/2020 16:06	BTCUSD	18876.21	18876.21	18820.78	18820.78	7.6458037
1.61E+12	12/2/2020 16:05	BTCUSD	18800	18876.49	18800	18876.21	10.95864211
1.61E+12	12/2/2020 16:04	BTCUSD	18836.04	18842.32	18800	18800	0.88762999
1.61E+12	12/2/2020 16:03	BTCUSD	18836.72	18838.01	18815.42	18836.04	1.78021784
1.61E+12	12/2/2020 16:02	BTCUSD	18849.15	18849.15	18818.59	18836.72	0.98050148
1.61E+12	12/2/2020 16:01	BTCUSD	18918.44	18918.44	18829.51	18849.15	16.6188894
1.61E+12	12/2/2020 16:00	BTCUSD	18904.49	18934.09	18904.49	18918.44	0.06249771
1.61E+12	12/2/2020 15:59	BTCUSD	18901.7	18904.49	18895	18904.49	4.2218801
1.61E+12	12/2/2020 15:58	BTCUSD	18902.94	18902.94	18896.08	18901.7	3.664210015
1.61E+12	12/2/2020 15:57	BTCUSD	18937.92	18937.92	18900.59	18902.94	0.54509471
1.61E+12	12/2/2020 15:56	BTCUSD	18897.64	18937.92	18895.23	18937.92	1.03196743
1.61E+12	12/2/2020 15:55	BTCUSD	18903.4	18903.4	18876.94	18897.64	0.17963938
1.61E+12	12/2/2020 15:54	BTCUSD	18917.35	18918.55	18901.8	18903.4	5.5748928
1.61E+12	12/2/2020 15:53	BTCUSD	18888.3	18917.35	18871.4	18917.35	7.99264734
1.61E+12	12/2/2020 15:52	BTCUSD	18904.46	18915.06	18875.32	18888.3	0.46442027
1.61E+12	12/2/2020 15:51	BTCUSD	18926.11	18936.5	18904.46	18904.46	0.23583308
1.61E+12	12/2/2020 15:50	BTCUSD	18905.74	18942.05	18905.74	18926.11	0.10785824
1.61E+12	12/2/2020 15:49	BTCUSD	18841.43	18905.74	18841.43	18905.74	4.926960973
1.61E+12	12/2/2020 15:48	BTCUSD	18877.78	18877.78	18840.14	18841.43	1.65546359
1.61E+12	12/2/2020 15:47	BTCUSD	18870.47	18880.77	18864.38	18877.78	1.96165312
1.61E+12	12/2/2020 15:46	BTCUSD	18902.41	18903.8	18870.47	18870.47	0.47533569
1.61E+12	12/2/2020 15:45	BTCUSD	18843.9	18902.71	18843.9	18902.41	0.49314395
1.61E+12	12/2/2020 15:44	BTCUSD	18867.07	18869.26	18843.9	18843.9	1.88786859
1.61E+12	12/2/2020 15:43	BTCUSD	18859.57	18876.59	18859.57	18867.07	0.18750518
1.61E+12	12/2/2020 15:42	BTCUSD	18840.7	18875.01	18840.7	18859.57	0.33024955
1.61E+12	12/2/2020 15:41	BTCUSD	18826.04	18860.25	18818.08	18840.7	3.31974146
1.61E+12	12/2/2020 15:40	BTCUSD	18810.09	18863.65	18806.92	18826.04	0.74711829
1.61E+12	12/2/2020 15:39	BTCUSD	18840.3	18840.3	18801.08	18810.09	0.30470683

1.61E+12	2/22/2021 1:11	BTCUSD	56678.89	56722.14	56573.78	56615.22	1.453698663
1.61E+12	2/22/2021 1:10	BTCUSD	56759.77	56764.59	56665	56678.89	0.536748682
1.61E+12	2/22/2021 1:09	BTCUSD	56712.09	56772.44	56712.09	56759.77	4.24577891
1.61E+12	2/22/2021 1:08	BTCUSD	56772.7	56792.82	56696.67	56712.09	1.210610942
1.61E+12	2/22/2021 1:07	BTCUSD	56735.43	56820.84	56735.43	56772.7	2.163707365
1.61E+12	2/22/2021 1:06	BTCUSD	56681.1	56735.43	56618.17	56735.43	0.543032245
1.61E+12	2/22/2021 1:05	BTCUSD	56595.03	56681.1	56555.55	56681.1	1.076354549
1.61E+12	2/22/2021 1:04	BTCUSD	56486.73	56623.95	56457.77	56595.03	0.643647252
1.61E+12	2/22/2021 1:03	BTCUSD	56396.39	56527.34	56396.39	56486.73	3.446996613
1.61E+12	2/22/2021 1:02	BTCUSD	56124.61	56396.39	56124.6	56396.39	2.519178499
1.61E+12	2/22/2021 1:01	BTCUSD	56150	56248.02	56124.6	56124.61	1.167825454
1.61E+12	2/22/2021 1:00	BTCUSD	56288.87	56297.1	56150	56150	1.64638257
1.61E+12	2/22/2021 0:59	BTCUSD	56326.04	56354.38	56242.77	56288.87	1.916502211
1.61E+12	2/22/2021 0:58	BTCUSD	56361.73	56372.3	56294.15	56326.04	6.959685824
1.61E+12	2/22/2021 0:57	BTCUSD	56374.26	56378.29	56289.71	56361.73	3.418125193
1.61E+12	2/22/2021 0:56	BTCUSD	56489.81	56516.03	56300	56374.26	15.41436217
1.61E+12	2/22/2021 0:55	BTCUSD	56567.13	56617.76	56454.41	56489.81	1.30722429
1.61E+12	2/22/2021 0:54	BTCUSD	56442.38	56567.13	56442.38	56567.13	1.63062252
1.61E+12	2/22/2021 0:53	BTCUSD	56465.4	56517.03	56387.07	56442.38	3.18763293
1.61E+12	2/22/2021 0:52	BTCUSD	56555.05	56583.41	56460.9	56465.4	5.33582685
1.61E+12	2/22/2021 0:51	BTCUSD	56541	56605.93	56533.9	56555.05	4.50975059
1.61E+12	2/22/2021 0:50	BTCUSD	56662.59	56692.25	56502	56541	2.435359344
1.61E+12	2/22/2021 0:49	BTCUSD	56730	56738.91	56609.34	56662.59	3.00814111
1.61E+12	2/22/2021 0:48	BTCUSD	56821.75	56825.48	56730	56730	0.93096084
1.61E+12	2/22/2021 0:47	BTCUSD	56801.09	56872.07	56786.91	56821.75	1.88092508
1.61E+12	2/22/2021 0:46	BTCUSD	56811.93	56874.5	56801.09	56801.09	0.74374813
1.61E+12	2/22/2021 0:45	BTCUSD	56786.99	56844.13	56742.27	56811.93	0.62817852
1.61E+12	2/22/2021 0:44	BTCUSD	56840.01	56885.69	56749.88	56786.99	3.74437692
1.61E+12	2/22/2021 0:43	BTCUSD	56826.75	56869.02	56826.75	56840.01	0.89572854
1.61E+12	2/22/2021 0:42	BTCUSD	56888.81	56909.4	56809.15	56826.75	0.69697951
1.61E+12	2/22/2021 0:41	BTCUSD	56912.81	56912.81	56888	56888.81	0.64471677
1.61E+12	2/22/2021 0:40	BTCUSD	56920.6	56984.73	56888	56912.81	0.45351742
1.61E+12	2/22/2021 0:39	BTCUSD	56949.4	57029.27	56917.67	56920.6	1.26831348
1.61E+12	2/22/2021 0:38	BTCUSD	56963.22	56975.46	56911.01	56949.4	0.65390676
1.61E+12	2/22/2021 0:37	BTCUSD	56936.39	57069.03	56932.53	56963.22	2.21586451
1.61E+12	2/22/2021 0:36	BTCUSD	56909.29	56983.8	56896.07	56936.39	1.12644079
1.61E+12	2/22/2021 0:35	BTCUSD	56873.46	57000	56859.84	56909.29	4.057758986
1.61E+12	2/22/2021 0:34	BTCUSD	56793.64	56944.29	56793.64	56873.46	3.037707979
1.61E+12	2/22/2021 0:33	BTCUSD	56793.99	56843.46	56778.9	56793.64	0.88132988
1.61E+12	2/22/2021 0:32	BTCUSD	56744.95	56804.65	56679.3	56793.99	1.970484727
1.61E+12	2/22/2021 0:31	BTCUSD	56757.56	56787.85	56704.64	56744.95	2.784134183
1.61E+12	2/22/2021 0:30	BTCUSD	56829.3	56829.39	56715.21	56757.56	2.595449016
1.61E+12	2/22/2021 0:29	BTCUSD	56827.19	56873.39	56811.73	56829.3	0.690622839
1.61E+12	2/22/2021 0:28	BTCUSD	56860.83	56923.1	56827.19	56827.19	0.81116599
1.61E+12	2/22/2021 0:27	BTCUSD	56787.34	56871.4	56787.34	56860.83	0.394900197
1.61E+12	2/22/2021 0:26	BTCUSD	56814.64	56829	56772.14	56787.34	0.852661374
1.61E+12	2/22/2021 0:25	BTCUSD	56768.42	56880.34	56704.04	56814.64	0.997065441
1.61E+12	2/22/2021 0:24	BTCUSD	56690.68	56827.88	56656.98	56768.42	0.706855764
1.61E+12	2/22/2021 0:23	BTCUSD	56690	56756.14	56576.55	56690.68	7.791608691
1.61E+12	2/22/2021 0:22	BTCUSD	56917.62	56917.62	56690	56690	7.653854639
1.61E+12	2/22/2021 0:21	BTCUSD	56839.77	56938.46	56835.82	56917.62	2.045064864
1.61E+12	2/22/2021 0:20	BTCUSD	56888.56	56895.68	56839.77	56839.77	0.841954633
1.61E+12	2/22/2021 0:19	BTCUSD	56895.79	56907.31	56811.07	56888.56	0.603881073
1.61E+12	2/22/2021 0:18	BTCUSD	56914.9	57018.55	56866.83	56895.79	5.09556439
1.61E+12	2/22/2021 0:17	BTCUSD	56911.59	56941.59	56904.96	56914.9	0.314067775
1.61E+12	2/22/2021 0:16	BTCUSD	56885.15	56947.47	56879.48	56911.59	1.768399249
1.61E+12	2/22/2021 0:15	BTCUSD	56803.76	56910.31	56707.76	56885.15	4.916733816
1.61E+12	2/22/2021 0:14	BTCUSD	56782.85	56857.85	56704.64	56803.76	7.008908025
1.61E+12	2/22/2021 0:13	BTCUSD	56909.89	56992.51	56717.71	56782.85	12.65943226
1.61E+12	2/22/2021 0:12	BTCUSD	57066.18	57066.18	56880.07	56909.89	4.840529088
1.61E+12	2/22/2021 0:11	BTCUSD	56969.64	57137.87	56969.64	57066.18	4.461623569
1.61E+12	2/22/2021 0:10	BTCUSD	57105.79	57105.79	56957.87	56969.64	17.19408846
1.61E+12	2/22/2021 0:09	BTCUSD	57127.31	57165.9	57101.01	57105.79	0.86653338
1.61E+12	2/22/2021 0:08	BTCUSD	57150	57163.04	57101.28	57127.31	3.63161024
1.61E+12	2/22/2021 0:07	BTCUSD	57164.49	57240.83	57150	57150	5.35779313
1.61E+12	2/22/2021 0:06	BTCUSD	57222.14	57249.08	57138.75	57164.49	0.51430624
1.61E+12	2/22/2021 0:05	BTCUSD	57364.04	57364.04	57222.14	57222.14	0.557307052
1.61E+12	2/22/2021 0:04	BTCUSD	57479.15	57479.15	57257.79	57364.04	2.4820445
1.61E+12	2/22/2021 0:03	BTCUSD	57485.72	57608.08	57462.24	57479.15	0.61189696
1.61E+12	2/22/2021 0:02	BTCUSD	57473.08	57516.36	57440	57485.72	0.95277627
1.61E+12	2/22/2021 0:01	BTCUSD	57547.99	57562.98	57473.08	57473.08	1.65723602
1.61E+12	2/22/2021 0:00	BTCUSD	57507.79	57582.73	57481.24	57547.99	0.696184043
1.61E+12	2/21/2021 23:59	BTCUSD	57528.75	57528.75	57507.78	57507.79	0.11241462
1.61E+12	2/21/2021 23:58	BTCUSD	57542.2	57550.65	57528.74	57528.75	0.10480426
1.61E+12	2/21/2021 23:57	BTCUSD	57507.61	57560.17	57507.61	57542.2	0.39731161
1.61E+12	2/21/2021 23:56	BTCUSD	57536.08	57536.08	57480.72	57507.61	0.18364398
1.61E+12	2/21/2021 23:55	BTCUSD	57509.53	57540.77	57505.45	57536.08	0.12640299
1.61E+12	2/21/2021 23:54	BTCUSD	57440	57509.53	57440	57509.53	0.50287938
1.61E+12	2/21/2021 23:53	BTCUSD	57469.36	57469.36	57440	57440	2.27751358
1.61E+12	2/21/2021 23:52	BTCUSD	57440.07	57494.83	57440.07	57469.36	0.24095365
1.61E+12	2/21/2021 23:51	BTCUSD	57471.82	57484.57	57408.98	57440.07	1.503380862
1.61E+12	2/21/2021 23:50	BTCUSD	57484.57	57489.02	57444.31	57471.82	0.22065168
1.61E+12	2/21/2021 23:49	BTCUSD	57481.54	57484.57	57461.2	57484.57	0.24702285
1.61E+12	2/21/2021 23:48	BTCUSD	57597.81	57597.81	57481.54	57481.54	0.04971812
1.61E+12	2/21/2021 23:47	BTCUSD	57569.98	57634.61	57568.43	57597.81	0.610563146
1.61E+12	2/21/2021 23:46	BTCUSD	57528.2	57614.61	57528.2	57569.98	0.51126061
1.61E+12	2/21/2021 23:45	BTCUSD	57523.89	57544.63	57523.89	57528.2	0.126793872
1.61E+12	2/21/2021 23:44	BTCUSD	57524.67	57524.67	57523.89	57523.89	0.07064953
1.61E+12	2/21/2021 23:43	BTCUSD	57548.04	57549.46	57524.67	57524.67	0.06158555
1.61E+12	2/21/2021 23:42	BTCUSD	57471.87	57550.67	57471.87	57548.04	0.48228759
1.61E+12	2/21/2021 23:41	BTCUSD	57477.65	57500.66	57444.3	57471.87	0.4913041
1.61E+12	2/21/2021 23:40	BTCUSD	57506.13	57506.13	57444.26	57477.65	1.073869727
1.61E+12	2/21/2021 23:39	BTCUSD	57525.91	57544.59	57504.03	57506.13	0.02126273
1.61E+12	2/21/2021 23:38	BTCUSD	57503.24	57532.81	57503.24	57525.91	0.367881327
1.61E+12	2/21/2021 23:37	BTCUSD	57561.92	57581.07	57498.56	57503.24	2.23912518
1.61E+12	2/21/2021 23:36	BTCUSD	57550.67	57596.12	57550.67	57561.92	0.37664378
1.61E+12	2/21/2021 23:35	BTCUSD	57539.96	57550.67	57539.95	57550.67	0.07909637
1.61E+12	2/21/2021 23:34	BTCUSD	57560.67	57560.67	57539.96	57539.96	0.213167482
1.61E+12	2/21/2021 23:33	BTCUSD	57546.39	57596.22	57540.97	57560.67	0.19514061
1.61E+12	2/21/2021 23:32	BTCUSD	57561.78	57561.78	57528.76	57546.39	0.20146553
1.61E+12	2/21/2021 23:31	BTCUSD	57599.39	57599.39	57543.13	57561.78	0.252647739
1.61E+12	2/21/2021 23:30	BTCUSD	57567.31	57648.06	57558.6	57599.39	0.281285179
1.61E+12	2/21/2021 23:29	BTCUSD	57541.38	57569.08	57539.13	57567.31	0.178530644
1.61E+12	2/21/2021 23:28	BTCUSD	57485.95	57561.57	57485.95	57541.38	0.096770594
1.61E+12	2/21/2021 23:27	BTCUSD	57490.93	57497.77	57472.56	57485.95	0.22084042
1.61E+12	2/21/2021 23:26	BTCUSD	57502.3	57508.25	57442.34	57490.93	1.19076618
1.61E+12	2/21/2021 23:25	BTCUSD	57493.56	57502.3	57467.69	57502.3	0.08023173
1.61E+12	2/21/2021 23:24	BTCUSD	57462.45	57493.56	57462.45	57493.56	0.68513767
1.61E+12	2/21/2021 23:23	BTCUSD	57464.17	57505.67	57458.44	57462.45	0.37235525
1.61E+12	2/21/2021 23:22	BTCUSD	57465.74	57479.54	57443.58	57464.17	0.14020612
1.61E+12	2/21/2021 23:21	BTCUSD	57531.87	57531.87	57435.5	57465.74	8.19190909
1.61E+12	2/21/2021 23:20	BTCUSD	57463.87	57534.76	57463.87	57531.87	0.17857959
1.61E+12	2/21/2021 23:19	BTCUSD	57464.71	57470.08	57425.94	57463.87	0.15400475
1.61E+12	2/21/2021 23:18	BTCUSD	57455.91	57490.96	57455.91	57464.71	0.03109184
1.61E+12	2/21/2021 23:17	BTCUSD	57430.55	57506.11	57430.55	57455.91	0.1598707
1.61E+12	2/21/2021 23:16	BTCUSD	57458.94	57521.55	57430.55	57430.55	0.29500935
1.61E+12	2/21/2021 23:15	BTCUSD	57532.65	57532.65	57457.79	57458.94	0.0337449
1.61E+12	2/21/2021 23:14	BTCUSD	57544.19	57555.52	57510.78	57532.65	0.35061314
1.61E+12	2/21/2021 23:13	BTCUSD	57595.02	57620.06	57544.19	57544.19	0.185139291
1.61E+12	2/21/2021 23:12	BTCUSD	57619.69	57653.52	57574.51	57595.02	0.749809769
1.61E+12	2/21/2021 23:11	BTCUSD	57517.06	57619.69	57482.48	57619.69	1.155487426
1.61E+12	2/21/2021 23:10	BTCUSD	57540.41	57540.41	57457.78	57517.06	3.07459719
1.61E+12	2/21/2021 23:09	BTCUSD	57550.3	57550.43	57490	57540.41	0.531159222
1.61E+12	2/21/2021 23:08	BTCUSD	57419.98	57550.43	57419.98	57550.3	5.36201483
1.61E+12	2/21/2021 23:07	BTCUSD	57400	57436.57	57357.78	57419.98	0.62011717
1.61E+12	2/21/2021 23:06	BTCUSD	57411.78	57471.43	57359.23	57400	1.72037435
1.61E+12	2/21/2021 23:05	BTCUSD	57441.06	57469.09	57365.46	57411.78	0.14097454
1.61E+12	2/21/2021 23:04	BTCUSD	57322.41	57441.06	57305.39	57441.06	0.42853726
1.61E+12	2/21/2021 23:03	BTCUSD	57274.06	57322.41	57236.78	57322.41	0.05505457
1.61E+12	2/21/2021 23:02	BTCUSD	57313.23	57313.23	57200.01	57274.06	0.243504308
1.61E+12	2/21/2021 23:01	BTCUSD	57240.03	57313.23	57200	57313.23	0.48527138
1.61E+12	2/21/2021 23:00	BTCUSD	57408.54	57408.54	57240.03	57240.03	0.863875379
1.61E+12	2/21/2021 22:59	BTCUSD	57408.4	57408.54	57350	57408.54	4.16349091
1.61E+12	2/21/2021 22:58	BTCUSD	57350.83	57427.5	57350.83	57408.4	0.44296462
1.61E+12	2/21/2021 22:57	BTCUSD	57436.19	57436.19	57350.82	57350.83	0.166309091
1.61E+12	2/21/2021 22:56	BTCUSD	57407.37	57453.65	57389.47	57436.19	0.33332371
1.61E+12	2/21/2021 22:55	BTCUSD	57352.01	57421.96	57352.01	57407.37	0.24596879
1.61E+12	2/21/2021 22:54	BTCUSD	57358.43	57380.77	57341.48	57352.01	0.24885649
1.61E+12	2/21/2021 22:53	BTCUSD	57372.88	57391.79	57331.22	57358.43	0.153857582
1.61E+12	2/21/2021 22:52	BTCUSD	57319.43	57372.88	57292.16	57372.88	0.115064859
1.61E+12	2/21/2021 22:51	BTCUSD	57392.23	57408.4	57319.43	57319.43	0.68687743
1.61E+12	2/21/2021 22:50	BTCUSD	57294.43	57407.74	57294.43	57392.23	0.353799236
1.61E+12	2/21/2021 22:49	BTCUSD	57242	57315.35	57242	57294.43	2.627142946
1.61E+12	2/21/2021 22:48	BTCUSD	57246.49	57274.31	57240.07	57242	0.36060098
1.61E+12	2/21/2021 22:47	BTCUSD	57182.15	57278.05	57182.15	57246.49	0.51294583
1.61E+12	2/21/2021 22:46	BTCUSD	57221.62	57221.62	57149.04	57182.15	0.155701
1.61E+12	2/21/2021 22:45	BTCUSD	57199.88	57242.39	57146.68	57221.62	0.547644206
1.61E+12	2/21/2021 22:44	BTCUSD	57192.5	57265.31	57138.47	57199.88	0.590121168
1.61E+12	2/21/2021 22:43	BTCUSD	57124.2	57192.5	57089.65	57192.5	0.72465113
1.61E+12	2/21/2021 22:42	BTCUSD	57283.64	57345.1	57103.65	57124.2	0.96161243
1.61E+12	2/21/2021 22:41	BTCUSD	57262.12	57302.52	57204.18	57283.64	0.11594502
1.61E+12	2/21/2021 22:40	BTCUSD	57081.03	57269.7	57081.03	57262.12	1.728239796
1.61E+12	2/21/2021 22:39	BTCUSD	57172.36	57172.36	57081.02	57081.03	0.595255017
1.61E+12	2/21/2021 22:38	BTCUSD	57100.2	57180.23	57094.5	57172.36	0.539177976
1.61E+12	2/21/2021 22:37	BTCUSD	57035.11	57106.52	57035.11	57100.2	0.459064956
1.61E+12	2/21/2021 22:36	BTCUSD	57111	57111.01	57035.11	57035.11	3.719333227
1.61E+12	2/21/2021 22:35	BTCUSD	57138.24	57138.24	57111	57111	0.662782137
1.61E+12	2/21/2021 22:34	BTCUSD	57162.8	57223.28	57138.24	57138.24	2.89800584
1.61E+12	2/21/2021 22:33	BTCUSD	57138.23	57240.26	57138.23	57162.8	1.591860511
1.61E+12	2/21/2021 22:32	BTCUSD	57229.76	57230.01	57118.35	57138.23	1.2079693
1.61E+12	2/21/2021 22:31	BTCUSD	57136.7	57292.21	57136.7	57229.76	0.9496275
1.61E+12	2/21/2021 22:30	BTCUSD	57302.01	57302.01	57122.93	57136.7	1.30989917
1.61E+12	2/21/2021 22:29	BTCUSD	57324.44	57324.44	57302.01	57302.01	0.33059236
1.61E+12	2/21/2021 22:28	BTCUSD	57356.03	57364.04	57324.44	57324.44	0.10158571
1.61E+12	2/21/2021 22:27	BTCUSD	57339.29	57415.23	57323.34	57356.03	1.06727391
1.61E+12	2/21/2021 22:26	BTCUSD	57371.56	57371.56	57339.29	57339.29	1.66542215
1.61E+12	2/21/2021 22:25	BTCUSD	57534.12	57545.47	57371.56	57371.56	1.00051775
1.61E+12	2/21/2021 22:24	BTCUSD	57566.83	57566.83	57524.14	57534.12	0.18844411
1.61E+12	2/21/2021 22:23	BTCUSD	57521.88	57566.83	57521.88	57566.83	1.02184672
1.61E+12	2/21/2021 22:22	BTCUSD	57500	57521.88	57481.05	57521.88	0.10389355
1.61E+12	2/21/2021 22:21	BTCUSD	57528.14	57535.19	57500	57500	0.06418236
1.61E+12	2/21/2021 22:20	BTCUSD	57669.95	57670.43	57528.14	57528.14	3.150308635
1.61E+12	2/21/2021 22:19	BTCUSD	57606.37	57670.69	57606.37	57669.95	0.43714211
1.61E+12	2/21/2021 22:18	BTCUSD	57594.79	57606.37	57594.79	57606.37	0.188994114
1.61E+12	2/21/2021 22:17	BTCUSD	57590.36	57596.83	57590.36	57594.79	0.100811697
1.61E+12	2/21/2021 22:16	BTCUSD	57590.35	57598.74	57573.48	57590.36	0.13996877
1.61E+12	2/21/2021 22:15	BTCUSD	57594.97	57594.97	57578.34	57590.35	0.123452292
1.61E+12	2/21/2021 22:14	BTCUSD	57568.28	57596.39	57568.28	57594.97	0.305789917
1.61E+12	2/21/2021 22:13	BTCUSD	57528.13	57568.28	57528.13	57568.28	1.20714859
1.61E+12	2/21/2021 22:12	BTCUSD	57546.9	57546.9	57528.13	57528.13	0.051257218
1.61E+12	2/21/2021 22:11	BTCUSD	57516.68	57568.27	57516.67	57546.9	0.51065113
1.61E+12	2/21/2021 22:10	BTCUSD	57524.08	57524.08	57500.31	57516.68	0.20876856
1.61E+12	2/21/2021 22:09	BTCUSD	57568.28	57568.28	57524.08	57524.08	0.64027442
1.61E+12	2/21/2021 22:08	BTCUSD	57551.8	57578.68	57551.8	57568.28	0.28487799
1.61E+12	2/21/2021 22:07	BTCUSD	57542.83	57577.48	57542.47	57551.8	0.719106288
